id,update_time,province,confirm,confirm_add,confirm_now,heal_add,heal,dead,dead_add
2333,2022-08-20,辽宁,1772,6,,1.0,1747,2,0
2334,2022-08-21,辽宁,1775,3,,1.0,1748,2,0
2335,2022-08-22,辽宁,1777,2,,5.0,1753,2,0
2336,2022-08-23,辽宁,1778,1,,3.0,1756,2,0
2337,2022-08-24,辽宁,1780,2,,1.0,1757,2,0
2338,2022-08-25,辽宁,1784,4,,3.0,1760,2,0
2339,2022-08-26,辽宁,1787,3,,0.0,1760,2,0
2340,2022-08-27,辽宁,1793,6,,1.0,1761,2,0
2341,2022-08-28,辽宁,1797,4,,2.0,1763,2,0
2342,2022-08-29,辽宁,1799,2,,1.0,1764,2,0
2343,2022-08-30,辽宁,1804,5,,2.0,1766,2,0
2344,2022-08-31,辽宁,1813,9,,0.0,1766,2,0
2345,2022-09-01,辽宁,1818,5,,4.0,1770,2,0
2346,2022-09-02,辽宁,1827,9,,0.0,1770,2,0
2347,2022-09-03,辽宁,1839,12,,0.0,1770,2,0
2348,2022-09-04,辽宁,1852,13,,3.0,1773,2,0
2349,2022-09-05,辽宁,1855,3,,0.0,1773,2,0
2350,2022-09-06,辽宁,1857,2,,0.0,1773,2,0
2351,2022-09-07,辽宁,1860,3,,1.0,1774,2,0
2352,2022-09-08,辽宁,1864,4,,2.0,1776,2,0
2353,2022-09-09,辽宁,1867,3,,2.0,1778,2,0
2354,2022-09-10,辽宁,1867,0,,3.0,1781,2,0
2355,2022-09-11,辽宁,1871,4,,6.0,1787,2,0
2356,2022-09-12,辽宁,1876,5,,2.0,1789,2,0
2357,2022-09-13,辽宁,1876,0,,4.0,1793,2,0
2358,2022-09-14,辽宁,1879,3,,8.0,1801,2,0
2359,2022-09-15,辽宁,1880,1,,12.0,1813,2,0
2360,2022-09-16,辽宁,1882,2,,1.0,1814,2,0
2361,2022-09-17,辽宁,1882,0,,10.0,1824,2,0
2362,2022-09-18,辽宁,1883,1,,3.0,1827,2,0
2363,2022-09-19,辽宁,1883,0,,4.0,1831,2,0
2364,2022-09-20,辽宁,1883,0,,7.0,1838,2,0
2365,2022-09-21,辽宁,1883,0,,8.0,1846,2,0
2366,2022-09-22,辽宁,1885,2,,6.0,1852,2,0
2367,2022-09-23,辽宁,1888,3,,9.0,1861,2,0
2368,2022-09-24,辽宁,1888,0,,2.0,1863,2,0
2369,2022-09-25,辽宁,1888,0,,1.0,1864,2,0
2370,2022-09-26,辽宁,1890,2,,2.0,1866,2,0
2371,2022-09-27,辽宁,1891,1,,3.0,1869,2,0
2372,2022-09-28,辽宁,1892,1,,2.0,1871,2,0
2373,2022-09-29,辽宁,1894,2,,2.0,1873,2,0
2374,2022-09-30,辽宁,1894,0,,0.0,1873,2,0
2375,2022-10-01,辽宁,1895,1,,3.0,1876,2,0
2376,2022-10-02,辽宁,1896,1,,4.0,1880,2,0
2377,2022-10-03,辽宁,1896,0,,0.0,1880,2,0
2378,2022-10-04,辽宁,1896,0,,5.0,1885,2,0
2379,2022-10-05,辽宁,1900,4,,0.0,1885,2,0
2380,2022-10-06,辽宁,1903,3,,2.0,1887,2,0
2381,2022-10-07,辽宁,1908,5,,2.0,1889,2,0
2382,2022-10-08,辽宁,1912,4,,0.0,1889,2,0
2383,2022-10-09,辽宁,1916,4,,4.0,1893,2,0
2384,2022-10-10,辽宁,1927,11,,0.0,1893,2,0
2385,2022-10-11,辽宁,1952,25,,1.0,1894,2,0
2386,2022-10-12,辽宁,1984,32,,0.0,1894,2,0
2387,2022-10-13,辽宁,2005,21,,1.0,1895,2,0
2388,2022-10-14,辽宁,2013,8,,5.0,1900,2,0
2389,2022-10-15,辽宁,2014,1,,3.0,1903,2,0
2390,2022-10-16,辽宁,2016,2,,0.0,1903,2,0
2391,2022-10-17,辽宁,2019,3,,8.0,1911,2,0
2392,2022-10-18,辽宁,2019,0,,3.0,1914,2,0
2393,2022-10-19,辽宁,2020,1,,7.0,1921,2,0
2394,2022-10-20,辽宁,2020,0,,12.0,1933,2,0
2395,2022-10-21,辽宁,2020,0,,8.0,1941,2,0
2396,2022-10-22,辽宁,2020,0,,7.0,1948,2,0
2397,2022-10-23,辽宁,2021,1,,9.0,1957,2,0
2398,2022-10-24,辽宁,2021,0,,14.0,1971,2,0
2399,2022-10-25,辽宁,2021,0,,6.0,1977,2,0
2400,2022-10-26,辽宁,2021,0,,3.0,1980,2,0
2401,2022-10-27,辽宁,2021,0,,1.0,1981,2,0
2402,2022-10-28,辽宁,2021,0,,5.0,1986,2,0
2403,2022-10-29,辽宁,2027,6,,2.0,1988,2,0
2404,2022-10-30,辽宁,2032,5,,4.0,1992,2,0
2405,2022-10-31,辽宁,2034,2,,1.0,1993,2,0
2406,2022-11-01,辽宁,2037,3,,11.0,2004,2,0
2407,2022-11-02,辽宁,2037,0,,2.0,2006,2,0
2408,2022-11-03,辽宁,2040,3,,2.0,2008,2,0
2409,2022-11-04,辽宁,2043,3,,0.0,2008,2,0
2410,2022-11-05,辽宁,2046,3,,1.0,2009,2,0
2411,2022-11-06,辽宁,2047,1,,2.0,2011,2,0
2412,2022-11-07,辽宁,2049,2,,2.0,2013,2,0
2413,2022-11-08,辽宁,2049,0,,3.0,2016,2,0
2414,2022-11-09,辽宁,2055,6,,2.0,2018,2,0
2415,2022-11-10,辽宁,2061,6,,4.0,2022,2,0
2416,2022-11-11,辽宁,2068,7,,7.0,2029,2,0
2417,2022-11-12,辽宁,2075,7,,1.0,2030,2,0
2418,2022-11-13,辽宁,2078,3,,2.0,2032,2,0
2419,2022-11-14,辽宁,2080,2,,2.0,2034,2,0
2420,2022-11-15,辽宁,2084,4,,5.0,2039,2,0
2421,2022-11-16,辽宁,2086,2,,3.0,2042,2,0
2422,2022-11-17,辽宁,2087,1,,5.0,2047,2,0
2423,2022-11-18,辽宁,2100,13,,2.0,2049,2,0
2424,2022-11-19,辽宁,2118,18,,11.0,2060,2,0
2425,2022-11-20,辽宁,2128,10,,9.0,2069,2,0
2426,2022-11-21,辽宁,2150,22,,3.0,2072,2,0
2427,2022-11-22,辽宁,2175,25,,0.0,2072,2,0
2428,2022-11-23,辽宁,2214,39,,6.0,2078,2,0
2429,2022-11-23,贵州,1102,20,128.0,8.0,972,2,0
2430,2022-08-01,贵州,186,0,,0.0,184,2,0
2431,2022-08-02,贵州,186,0,,0.0,184,2,0
2432,2022-08-03,贵州,186,0,,0.0,184,2,0
2433,2022-08-04,贵州,186,0,,0.0,184,2,0
2434,2022-08-05,贵州,186,0,,0.0,184,2,0
2435,2022-08-06,贵州,187,1,,0.0,184,2,0
2436,2022-08-07,贵州,187,1,,0.0,184,2,0
2437,2022-08-08,贵州,187,0,,0.0,184,2,0
2438,2022-08-09,贵州,188,1,,0.0,184,2,0
2439,2022-08-10,贵州,188,1,,0.0,184,2,0
2440,2022-08-11,贵州,189,1,,0.0,184,2,0
2441,2022-08-12,贵州,189,1,,0.0,184,2,0
2442,2022-08-13,贵州,189,0,,0.0,184,2,0
2443,2022-08-14,贵州,189,0,,0.0,184,2,0
2444,2022-08-15,贵州,190,1,,0.0,184,2,0
2445,2022-08-16,贵州,190,0,,0.0,184,2,0
2446,2022-08-17,贵州,191,1,,0.0,184,2,0
2447,2022-08-18,贵州,192,1,,0.0,184,2,0
2448,2022-08-19,贵州,192,1,,0.0,184,2,0
2449,2022-08-20,贵州,192,0,,0.0,184,2,0
2450,2022-08-21,贵州,193,1,,0.0,184,2,0
2451,2022-08-22,贵州,193,0,,0.0,184,2,0
2452,2022-08-23,贵州,193,0,,1.0,185,2,0
2453,2022-08-24,贵州,193,0,,1.0,186,2,0
2454,2022-08-25,贵州,193,0,,0.0,186,2,0
2455,2022-08-26,贵州,194,1,,0.0,186,2,0
2456,2022-08-27,贵州,194,1,,0.0,186,2,0
2457,2022-08-28,贵州,194,0,,0.0,186,2,0
2458,2022-08-29,贵州,194,0,,1.0,187,2,0
2459,2022-08-30,贵州,194,0,,1.0,188,2,0
2460,2022-08-31,贵州,194,0,,0.0,188,2,0
2461,2022-09-01,贵州,194,0,,0.0,188,2,0
2462,2022-09-02,贵州,198,4,,0.0,188,2,0
2463,2022-09-03,贵州,201,3,,3.0,191,2,0
2464,2022-09-04,贵州,202,1,,1.0,192,2,0
2465,2022-09-05,贵州,202,0,,0.0,192,2,0
2466,2022-09-06,贵州,203,1,,0.0,192,2,0
2467,2022-09-07,贵州,207,4,,0.0,192,2,0
2468,2022-09-08,贵州,213,6,,0.0,192,2,0
2469,2022-09-09,贵州,218,5,,0.0,192,2,0
2470,2022-09-10,贵州,220,2,,0.0,192,2,0
2471,2022-09-11,贵州,221,1,,0.0,192,2,0
2472,2022-09-12,贵州,221,0,,0.0,192,2,0
2473,2022-09-13,贵州,224,3,,0.0,192,2,0
2474,2022-09-14,贵州,229,5,,1.0,193,2,0
2475,2022-09-15,贵州,239,10,,2.0,195,2,0
2476,2022-09-16,贵州,247,8,,3.0,198,2,0
2477,2022-09-17,贵州,297,50,,2.0,200,2,0
2478,2022-09-18,贵州,309,12,,5.0,205,2,0
2479,2022-09-19,贵州,350,41,,1.0,206,2,0
2480,2022-09-20,贵州,407,57,,1.0,207,2,0
2481,2022-09-21,贵州,449,42,,9.0,216,2,0
2482,2022-09-22,贵州,492,43,,2.0,218,2,0
2483,2022-09-23,贵州,524,32,,3.0,221,2,0
2484,2022-09-24,贵州,610,86,,13.0,234,2,0
2485,2022-09-25,贵州,764,154,,15.0,249,2,0
2486,2022-09-26,贵州,808,44,,13.0,262,2,0
2487,2022-09-27,贵州,864,56,,6.0,268,2,0
2488,2022-09-28,贵州,902,38,,28.0,296,2,0
2489,2022-09-29,贵州,919,17,,31.0,327,2,0
2490,2022-09-30,贵州,921,2,,38.0,365,2,0
2491,2022-10-01,贵州,924,3,,29.0,394,2,0
2492,2022-10-02,贵州,927,3,,58.0,452,2,0
2493,2022-10-03,贵州,927,0,,53.0,505,2,0
2494,2022-10-04,贵州,927,0,,60.0,565,2,0
2495,2022-10-05,贵州,928,1,,23.0,588,2,0
2496,2022-10-06,贵州,929,1,,15.0,603,2,0
2497,2022-10-07,贵州,930,1,,19.0,622,2,0
2498,2022-10-08,贵州,932,2,,10.0,632,2,0
2499,2022-10-09,贵州,932,0,,15.0,647,2,0
2500,2022-10-10,贵州,933,1,,38.0,685,2,0
2501,2022-10-11,贵州,935,2,,40.0,725,2,0
2502,2022-10-12,贵州,938,3,,34.0,759,2,0
2503,2022-10-13,贵州,938,0,,21.0,780,2,0
2504,2022-10-14,贵州,939,1,,6.0,786,2,0
2505,2022-10-15,贵州,939,0,,19.0,805,2,0
2506,2022-10-16,贵州,940,1,,35.0,840,2,0
2507,2022-10-17,贵州,940,0,,10.0,850,2,0
2508,2022-10-18,贵州,942,2,,7.0,857,2,0
2509,2022-10-19,贵州,942,0,,47.0,904,2,0
2510,2022-10-20,贵州,942,0,,5.0,909,2,0
2511,2022-10-21,贵州,944,2,,7.0,916,2,0
2512,2022-10-22,贵州,944,0,,2.0,918,2,0
2513,2022-10-23,贵州,945,1,,5.0,923,2,0
2514,2022-10-24,贵州,946,1,,7.0,930,2,0
2515,2022-10-25,贵州,946,0,,3.0,933,2,0
2516,2022-10-26,贵州,946,0,,2.0,935,2,0
2517,2022-10-27,贵州,946,0,,2.0,937,2,0
2518,2022-10-28,贵州,948,2,,0.0,937,2,0
2519,2022-10-29,贵州,948,0,,2.0,939,2,0
2520,2022-10-30,贵州,948,0,,0.0,939,2,0
2521,2022-10-31,贵州,950,2,,3.0,942,2,0
2522,2022-11-01,贵州,950,0,,0.0,942,2,0
2523,2022-11-02,贵州,950,0,,2.0,944,2,0
2524,2022-11-03,贵州,952,2,,1.0,945,2,0
2525,2022-11-04,贵州,953,1,,0.0,945,2,0
2526,2022-11-05,贵州,955,2,,0.0,945,2,0
2527,2022-11-06,贵州,955,0,,0.0,945,2,0
2528,2022-11-07,贵州,960,5,,0.0,945,2,0
2529,2022-11-08,贵州,961,1,,0.0,945,2,0
2530,2022-11-09,贵州,962,1,,2.0,947,2,0
2531,2022-11-10,贵州,964,2,,0.0,947,2,0
2532,2022-11-11,贵州,968,4,,0.0,947,2,0
2533,2022-11-12,贵州,973,5,,0.0,947,2,0
2534,2022-11-13,贵州,988,15,,1.0,948,2,0
2535,2022-11-14,贵州,1001,13,,0.0,948,2,0
2536,2022-11-15,贵州,1011,10,,1.0,949,2,0
2537,2022-11-16,贵州,1024,13,,1.0,950,2,0
2538,2022-11-17,贵州,1042,18,,2.0,952,2,0
2539,2022-11-18,贵州,1048,6,,3.0,955,2,0
2540,2022-11-19,贵州,1059,11,,2.0,957,2,0
2541,2022-11-20,贵州,1069,10,,2.0,959,2,0
2542,2022-11-21,贵州,1082,13,,5.0,964,2,0
2543,2022-11-22,贵州,1102,20,,8.0,972,2,0
2544,2022-11-24,上海,64432,13,105.0,8.0,63732,595,0
2545,2022-08-01,上海,63607,8,,14.0,62914,595,0
2546,2022-08-02,上海,63613,6,,11.0,62925,595,0
2547,2022-08-03,上海,63621,8,,4.0,62929,595,0
2548,2022-08-04,上海,63626,5,,2.0,62931,595,0
2549,2022-08-05,上海,63634,8,,0.0,62931,595,0
2550,2022-08-06,上海,63637,3,,10.0,62941,595,0
2551,2022-08-07,上海,63644,7,,11.0,62952,595,0
2552,2022-08-08,上海,63646,2,,12.0,62964,595,0
2553,2022-08-09,上海,63666,20,,1.0,62965,595,0
2554,2022-08-10,上海,63680,14,,10.0,62975,595,0
2555,2022-08-11,上海,63690,10,,12.0,62987,595,0
2556,2022-08-12,上海,63699,9,,0.0,62987,595,0
2557,2022-08-13,上海,63707,8,,7.0,62994,595,0
2558,2022-08-14,上海,63719,12,,6.0,63000,595,0
2559,2022-08-15,上海,63729,10,,10.0,63010,595,0
2560,2022-08-16,上海,63736,7,,6.0,63016,595,0
2561,2022-08-17,上海,63743,7,,7.0,63023,595,0
2562,2022-08-18,上海,63750,7,,0.0,63023,595,0
2563,2022-08-19,上海,63759,9,,0.0,63023,595,0
2564,2022-08-20,上海,63767,8,,5.0,63028,595,0
2565,2022-08-21,上海,63774,7,,0.0,63028,595,0
2566,2022-08-22,上海,63787,13,,9.0,63037,595,0
2567,2022-08-23,上海,63793,6,,8.0,63045,595,0
2568,2022-08-24,上海,63796,3,,2.0,63047,595,0
2569,2022-08-25,上海,63800,4,,0.0,63047,595,0
2570,2022-08-26,上海,63806,6,,2.0,63049,595,0
2571,2022-08-27,上海,63814,8,,0.0,63049,595,0
2572,2022-08-28,上海,63822,8,,11.0,63060,595,0
2573,2022-08-29,上海,63824,2,,12.0,63072,595,0
2574,2022-08-30,上海,63829,5,,6.0,63078,595,0
2575,2022-08-31,上海,63836,7,,9.0,63087,595,0
2576,2022-09-01,上海,63844,8,,3.0,63090,595,0
2577,2022-09-02,上海,63857,13,,1.0,63091,595,0
2578,2022-09-03,上海,63867,10,,8.0,63099,595,0
2579,2022-09-04,上海,63872,5,,11.0,63110,595,0
2580,2022-09-05,上海,63875,3,,6.0,63116,595,0
2581,2022-09-06,上海,63887,12,,1.0,63117,595,0
2582,2022-09-07,上海,63897,10,,0.0,63117,595,0
2583,2022-09-08,上海,63903,6,,0.0,63117,595,0
2584,2022-09-09,上海,63910,7,,5.0,63122,595,0
2585,2022-09-10,上海,63925,15,,1.0,63123,595,0
2586,2022-09-11,上海,63934,9,,0.0,63123,595,0
2587,2022-09-12,上海,63948,14,,10.0,63133,595,0
2588,2022-09-13,上海,63957,9,,11.0,63144,595,0
2589,2022-09-14,上海,63965,8,,6.0,63150,595,0
2590,2022-09-15,上海,63977,12,,5.0,63155,595,0
2591,2022-09-16,上海,63986,9,,162.0,63317,595,0
2592,2022-09-17,上海,64002,16,,13.0,63330,595,0
2593,2022-09-18,上海,64013,11,,1.0,63331,595,0
2594,2022-09-19,上海,64018,5,,0.0,63331,595,0
2595,2022-09-20,上海,64026,8,,4.0,63335,595,0
2596,2022-09-21,上海,64035,9,,5.0,63340,595,0
2597,2022-09-22,上海,64050,15,,1.0,63341,595,0
2598,2022-09-23,上海,64065,15,,15.0,63356,595,0
2599,2022-09-24,上海,64074,9,,13.0,63369,595,0
2600,2022-09-25,上海,64093,19,,6.0,63375,595,0
2601,2022-09-26,上海,64111,18,,4.0,63379,595,0
2602,2022-09-27,上海,64125,14,,9.0,63388,595,0
2603,2022-09-28,上海,64138,13,,11.0,63399,595,0
2604,2022-09-29,上海,64152,14,,0.0,63399,595,0
2605,2022-09-30,上海,64173,21,,21.0,63420,595,0
2606,2022-10-01,上海,64178,5,,0.0,63420,595,0
2607,2022-10-02,上海,64182,4,,5.0,63425,595,0
2608,2022-10-03,上海,64182,0,,14.0,63439,595,0
2609,2022-10-04,上海,64184,2,,18.0,63457,595,0
2610,2022-10-05,上海,64187,3,,7.0,63464,595,0
2611,2022-10-06,上海,64189,2,,14.0,63478,595,0
2612,2022-10-07,上海,64192,3,,14.0,63492,595,0
2613,2022-10-08,上海,64195,3,,42.0,63534,595,0
2614,2022-10-09,上海,64198,3,,11.0,63545,595,0
2615,2022-10-10,上海,64204,6,,12.0,63557,595,0
2616,2022-10-11,上海,64209,5,,8.0,63565,595,0
2617,2022-10-12,上海,64214,5,,5.0,63570,595,0
2618,2022-10-13,上海,64223,9,,2.0,63572,595,0
2619,2022-10-14,上海,64227,4,,3.0,63575,595,0
2620,2022-10-15,上海,64228,1,,12.0,63587,595,0
2621,2022-10-16,上海,64235,7,,3.0,63590,595,0
2622,2022-10-17,上海,64237,2,,1.0,63591,595,0
2623,2022-10-18,上海,64238,1,,1.0,63592,595,0
2624,2022-10-19,上海,64240,2,,1.0,63593,595,0
2625,2022-10-20,上海,64242,2,,5.0,63598,595,0
2626,2022-10-21,上海,64245,3,,3.0,63601,595,0
2627,2022-10-22,上海,64250,5,,7.0,63608,595,0
2628,2022-10-23,上海,64253,3,,4.0,63612,595,0
2629,2022-10-24,上海,64255,2,,4.0,63616,595,0
2630,2022-10-25,上海,64262,7,,1.0,63617,595,0
2631,2022-10-26,上海,64268,6,,6.0,63623,595,0
2632,2022-10-27,上海,64272,4,,6.0,63629,595,0
2633,2022-10-28,上海,64278,6,,3.0,63632,595,0
2634,2022-10-29,上海,64279,1,,1.0,63633,595,0
2635,2022-10-30,上海,64283,4,,1.0,63634,595,0
2636,2022-10-31,上海,64288,5,,3.0,63637,595,0
2637,2022-11-01,上海,64297,9,,3.0,63640,595,0
2638,2022-11-02,上海,64300,3,,4.0,63644,595,0
2639,2022-11-03,上海,64303,3,,1.0,63645,595,0
2640,2022-11-04,上海,64309,6,,6.0,63651,595,0
2641,2022-11-05,上海,64312,3,,8.0,63659,595,0
2642,2022-11-06,上海,64314,2,,3.0,63662,595,0
2643,2022-11-07,上海,64317,3,,4.0,63666,595,0
2644,2022-11-08,上海,64320,3,,7.0,63673,595,0
2645,2022-11-09,上海,64323,3,,4.0,63677,595,0
2646,2022-11-10,上海,64325,2,,4.0,63681,595,0
2647,2022-11-11,上海,64328,3,,3.0,63684,595,0
2648,2022-11-12,上海,64331,3,,4.0,63688,595,0
2649,2022-11-13,上海,64336,5,,3.0,63691,595,0
2650,2022-11-14,上海,64338,2,,4.0,63695,595,0
2651,2022-11-15,上海,64342,4,,10.0,63705,595,0
2652,2022-11-16,上海,64350,8,,3.0,63708,595,0
2653,2022-11-17,上海,64357,7,,6.0,63714,595,0
2654,2022-11-18,上海,64370,13,,2.0,63716,595,0
2655,2022-11-19,上海,64379,9,,3.0,63719,595,0
2656,2022-11-20,上海,64390,11,,3.0,63722,595,0
2657,2022-11-21,上海,64399,9,,1.0,63723,595,0
2658,2022-11-22,上海,64419,20,,1.0,63724,595,0
2659,2022-11-23,上海,64432,13,,8.0,63732,595,0
2660,2022-11-24,甘肃,1523,7,102.0,13.0,1419,2,0
2661,2022-08-01,甘肃,1323,10,,44.0,1018,2,0
2662,2022-08-02,甘肃,1333,10,,40.0,1058,2,0
2663,2022-08-03,甘肃,1333,0,,31.0,1089,2,0
2664,2022-08-04,甘肃,1333,0,,58.0,1147,2,0
2665,2022-08-05,甘肃,1333,0,,28.0,1175,2,0
2666,2022-08-06,甘肃,1333,0,,24.0,1199,2,0
2667,2022-08-07,甘肃,1333,0,,24.0,1223,2,0
2668,2022-08-08,甘肃,1333,0,,19.0,1242,2,0
2669,2022-08-09,甘肃,1333,0,,24.0,1266,2,0
2670,2022-08-10,甘肃,1334,1,,17.0,1283,2,0
2671,2022-08-11,甘肃,1335,1,,23.0,1306,2,0
2672,2022-08-12,甘肃,1335,0,,6.0,1312,2,0
2673,2022-08-13,甘肃,1335,0,,6.0,1318,2,0
2674,2022-08-14,甘肃,1335,0,,2.0,1320,2,0
2675,2022-08-15,甘肃,1335,0,,4.0,1324,2,0
2676,2022-08-16,甘肃,1335,0,,4.0,1328,2,0
2677,2022-08-17,甘肃,1335,0,,1.0,1329,2,0
2678,2022-08-18,甘肃,1335,0,,1.0,1330,2,0
2679,2022-08-19,甘肃,1335,0,,0.0,1330,2,0
2680,2022-08-20,甘肃,1336,1,,1.0,1331,2,0
2681,2022-08-21,甘肃,1339,3,,0.0,1331,2,0
2682,2022-08-22,甘肃,1339,0,,0.0,1331,2,0
2683,2022-08-23,甘肃,1342,3,,0.0,1331,2,0
2684,2022-08-24,甘肃,1342,0,,1.0,1332,2,0
2685,2022-08-25,甘肃,1342,0,,0.0,1332,2,0
2686,2022-08-26,甘肃,1343,1,,1.0,1333,2,0
2687,2022-08-27,甘肃,1343,0,,0.0,1333,2,0
2688,2022-08-28,甘肃,1345,2,,0.0,1333,2,0
2689,2022-08-29,甘肃,1345,0,,0.0,1333,2,0
2690,2022-08-30,甘肃,1346,1,,0.0,1333,2,0
2691,2022-08-31,甘肃,1347,1,,0.0,1333,2,0
2692,2022-09-01,甘肃,1347,0,,0.0,1333,2,0
2693,2022-09-02,甘肃,1347,0,,1.0,1334,2,0
2694,2022-09-03,甘肃,1347,0,,4.0,1338,2,0
2695,2022-09-04,甘肃,1347,0,,1.0,1339,2,0
2696,2022-09-05,甘肃,1347,0,,2.0,1341,2,0
2697,2022-09-06,甘肃,1347,0,,0.0,1341,2,0
2698,2022-09-07,甘肃,1347,0,,0.0,1341,2,0
2699,2022-09-08,甘肃,1347,0,,0.0,1341,2,0
2700,2022-09-09,甘肃,1348,1,,1.0,1342,2,0
2701,2022-09-10,甘肃,1348,0,,0.0,1342,2,0
2702,2022-09-11,甘肃,1348,0,,0.0,1342,2,0
2703,2022-09-12,甘肃,1350,2,,0.0,1342,2,0
2704,2022-09-13,甘肃,1350,0,,0.0,1342,2,0
2705,2022-09-14,甘肃,1350,0,,3.0,1345,2,0
2706,2022-09-15,甘肃,1350,0,,0.0,1345,2,0
2707,2022-09-16,甘肃,1350,0,,0.0,1345,2,0
2708,2022-09-17,甘肃,1350,0,,0.0,1345,2,0
2709,2022-09-18,甘肃,1350,0,,0.0,1345,2,0
2710,2022-09-19,甘肃,1350,0,,0.0,1345,2,0
2711,2022-09-20,甘肃,1350,0,,0.0,1345,2,0
2712,2022-09-21,甘肃,1350,0,,1.0,1346,2,0
2713,2022-09-22,甘肃,1350,0,,0.0,1346,2,0
2714,2022-09-23,甘肃,1350,0,,0.0,1346,2,0
2715,2022-09-24,甘肃,1350,0,,0.0,1346,2,0
2716,2022-09-25,甘肃,1350,0,,0.0,1346,2,0
2717,2022-09-26,甘肃,1350,0,,1.0,1347,2,0
2718,2022-09-27,甘肃,1350,0,,0.0,1347,2,0
2719,2022-09-28,甘肃,1350,0,,0.0,1347,2,0
2720,2022-09-29,甘肃,1350,0,,0.0,1347,2,0
2721,2022-09-30,甘肃,1350,0,,0.0,1347,2,0
2722,2022-10-01,甘肃,1350,0,,0.0,1347,2,0
2723,2022-10-02,甘肃,1350,0,,1.0,1348,2,0
2724,2022-10-03,甘肃,1350,0,,0.0,1348,2,0
2725,2022-10-04,甘肃,1350,0,,0.0,1348,2,0
2726,2022-10-05,甘肃,1351,1,,0.0,1348,2,0
2727,2022-10-06,甘肃,1351,0,,0.0,1348,2,0
2728,2022-10-07,甘肃,1351,0,,0.0,1348,2,0
2729,2022-10-08,甘肃,1351,0,,0.0,1348,2,0
2730,2022-10-09,甘肃,1351,0,,0.0,1348,2,0
2731,2022-10-10,甘肃,1351,0,,0.0,1348,2,0
2732,2022-10-11,甘肃,1351,0,,0.0,1348,2,0
2733,2022-10-12,甘肃,1351,0,,0.0,1348,2,0
2734,2022-10-13,甘肃,1351,0,,0.0,1348,2,0
2735,2022-10-14,甘肃,1351,0,,1.0,1349,2,0
2736,2022-10-15,甘肃,1351,0,,0.0,1349,2,0
2737,2022-10-16,甘肃,1351,0,,0.0,1349,2,0
2738,2022-10-17,甘肃,1351,0,,0.0,1349,2,0
2739,2022-10-18,甘肃,1351,0,,0.0,1349,2,0
2740,2022-10-19,甘肃,1351,0,,0.0,1349,2,0
2741,2022-10-20,甘肃,1351,0,,0.0,1349,2,0
2742,2022-10-21,甘肃,1351,0,,0.0,1349,2,0
2743,2022-10-22,甘肃,1351,0,,0.0,1349,2,0
2744,2022-10-23,甘肃,1351,0,,0.0,1349,2,0
2745,2022-10-24,甘肃,1351,0,,0.0,1349,2,0
2746,2022-10-25,甘肃,1351,0,,0.0,1349,2,0
2747,2022-10-26,甘肃,1351,0,,0.0,1349,2,0
2748,2022-10-27,甘肃,1351,0,,0.0,1349,2,0
2749,2022-10-28,甘肃,1355,4,,0.0,1349,2,0
2750,2022-10-29,甘肃,1359,4,,1.0,1350,2,0
2751,2022-10-30,甘肃,1362,3,,1.0,1351,2,0
2752,2022-10-31,甘肃,1365,3,,1.0,1352,2,0
2753,2022-11-01,甘肃,1365,0,,3.0,1355,2,0
2754,2022-11-02,甘肃,1365,0,,1.0,1356,2,0
2755,2022-11-03,甘肃,1373,8,,0.0,1356,2,0
2756,2022-11-04,甘肃,1373,0,,1.0,1357,2,0
2757,2022-11-05,甘肃,1379,6,,4.0,1361,2,0
2758,2022-11-06,甘肃,1381,2,,0.0,1361,2,0
2759,2022-11-07,甘肃,1391,10,,1.0,1362,2,0
2760,2022-11-08,甘肃,1401,10,,2.0,1364,2,0
2761,2022-11-09,甘肃,1408,7,,0.0,1364,2,0
2762,2022-11-10,甘肃,1423,15,,3.0,1367,2,0
2763,2022-11-11,甘肃,1426,3,,1.0,1368,2,0
2764,2022-11-12,甘肃,1442,16,,4.0,1372,2,0
2765,2022-11-13,甘肃,1449,7,,2.0,1374,2,0
2766,2022-11-14,甘肃,1455,6,,3.0,1377,2,0
2767,2022-11-15,甘肃,1468,13,,3.0,1380,2,0
2768,2022-11-16,甘肃,1475,7,,4.0,1384,2,0
2769,2022-11-17,甘肃,1480,5,,2.0,1386,2,0
2770,2022-11-18,甘肃,1483,3,,2.0,1388,2,0
2771,2022-11-19,甘肃,1483,0,,2.0,1390,2,0
2772,2022-11-20,甘肃,1501,18,,5.0,1395,2,0
2773,2022-11-21,甘肃,1515,14,,8.0,1403,2,0
2774,2022-11-22,甘肃,1516,1,,3.0,1406,2,0
2775,2022-11-23,甘肃,1523,7,,13.0,1419,2,0
2776,2022-11-24,湖北,68511,9,68.0,0.0,63931,4512,0
2777,2022-08-01,湖北,68408,0,,0.0,63894,4512,0
2778,2022-08-02,湖北,68408,0,,0.0,63894,4512,0
2779,2022-08-03,湖北,68408,0,,0.0,63894,4512,0
2780,2022-08-04,湖北,68408,0,,0.0,63894,4512,0
2781,2022-08-05,湖北,68408,0,,0.0,63894,4512,0
2782,2022-08-06,湖北,68408,0,,1.0,63895,4512,0
2783,2022-08-07,湖北,68409,1,,0.0,63895,4512,0
2784,2022-08-08,湖北,68409,0,,0.0,63895,4512,0
2785,2022-08-09,湖北,68410,1,,0.0,63895,4512,0
